date,open,high,low,close,volume,dividend,split
2025-04-24,3288.51,3367.41,3288.45,3349.38,0,0.0,1.0
2025-04-25,3350.42,3370.71,3265.04,3318.69,0,0.0,1.0
2025-04-28,3325.13,3353.0,3267.94,3344.17,0,0.0,1.0
2025-04-29,3344.69,3348.61,3299.62,3317.22,0,0.0,1.0
2025-04-30,3313.76,3328.09,3266.9,3288.42,0,0.0,1.0
2025-05-01,3289.21,3290.16,3201.96,3237.99,0,0.0,1.0
2025-05-02,3238.7,3269.22,3222.86,3240.37,0,0.0,1.0
2025-05-05,3239.47,3337.61,3237.41,3334.06,0,0.0,1.0
2025-05-06,3336.22,3434.81,3323.37,3430.38,0,0.0,1.0
2025-05-07,3438.23,3438.23,3360.23,3364.25,0,0.0,1.0
2025-05-08,3366.16,3414.76,3288.71,3306.36,0,0.0,1.0
2025-05-09,3304.7,3347.49,3274.74,3327.21,0,0.0,1.0
2025-05-12,3287.15,3314.28,3207.77,3234.28,0,0.0,1.0
2025-05-13,3236.58,3265.64,3215.87,3250.02,0,0.0,1.0
2025-05-14,3249.88,3257.07,3168.02,3178.08,0,0.0,1.0
2025-05-15,3177.5,3240.56,3120.75,3240.35,0,0.0,1.0
2025-05-16,3240.3,3252.17,3154.26,3201.1,0,0.0,1.0
2025-05-19,3218.45,3249.74,3206.52,3230.33,0,0.0,1.0
2025-05-20,3231.16,3295.59,3204.79,3290.12,0,0.0,1.0
2025-05-21,3289.82,3324.8,3285.51,3315.48,0,0.0,1.0
2025-05-22,3315.33,3345.4,3279.14,3294.47,0,0.0,1.0
2025-05-23,3294.84,3365.91,3287.08,3357.96,0,0.0,1.0
2025-05-26,3355.41,3356.77,3323.62,3341.49,0,0.0,1.0
2025-05-27,3343.05,3349.96,3285.33,3300.16,0,0.0,1.0
2025-05-28,3301.23,3325.48,3277.08,3286.63,0,0.0,1.0
2025-05-29,3287.06,3331.12,3245.5,3317.44,0,0.0,1.0
2025-05-30,3318.6,3322.64,3271.47,3288.78,0,0.0,1.0
2025-06-02,3298.95,3382.83,3295.92,3381.64,0,0.0,1.0
2025-06-03,3382.52,3392.14,3333.04,3353.3,0,0.0,1.0
2025-06-04,3354.09,3384.65,3343.78,3373.96,0,0.0,1.0
2025-06-05,3373.37,3403.53,3339.44,3352.58,0,0.0,1.0
2025-06-06,3354.18,3375.57,3307.12,3312.16,0,0.0,1.0
2025-06-09,3312.03,3338.18,3293.32,3325.58,0,0.0,1.0
2025-06-10,3325.79,3349.14,3301.72,3322.53,0,0.0,1.0
2025-06-11,3322.98,3360.63,3315.49,3355.42,0,0.0,1.0
2025-06-12,3356.47,3398.87,3338.63,3385.73,0,0.0,1.0
2025-06-13,3386.36,3446.7,3379.72,3434.21,0,0.0,1.0
2025-06-16,3452.18,3452.18,3382.85,3384.82,0,0.0,1.0
2025-06-17,3387.06,3403.27,3366.14,3388.66,0,0.0,1.0
2025-06-18,3390.57,3400.04,3362.57,3368.4,0,0.0,1.0
2025-06-19,3368.54,3387.97,3347.58,3373.35,0,0.0,1.0
2025-06-20,3370.48,3374.47,3340.31,3368.72,0,0.0,1.0
2025-06-23,3390.63,3397.13,3347.03,3368.57,0,0.0,1.0
2025-06-24,3368.48,3369.82,3295.46,3323.05,0,0.0,1.0
2025-06-25,3323.72,3337.08,3311.96,3332.27,0,0.0,1.0
2025-06-26,3332.21,3350.25,3309.91,3328.25,0,0.0,1.0
2025-06-27,3327.89,3328.15,3255.81,3274.99,0,0.0,1.0
2025-06-30,3272.64,3309.48,3247.86,3303.22,0,0.0,1.0
2025-07-01,3303.4,3357.95,3302.35,3338.96,0,0.0,1.0
2025-07-02,3338.44,3360.05,3327.58,3357.26,0,0.0,1.0
2025-07-03,3357.35,3365.71,3311.63,3326.57,0,0.0,1.0
2025-07-04,3327.34,3345.04,3323.62,3334.98,0,0.0,1.0
2025-07-07,3331.72,3342.69,3296.43,3336.54,0,0.0,1.0
2025-07-08,3338.82,3345.83,3287.12,3301.62,0,0.0,1.0
2025-07-09,3301.25,3316.82,3282.69,3313.85,0,0.0,1.0
2025-07-10,3313.67,3330.27,3310.12,3324.49,0,0.0,1.0
2025-07-11,3324.41,3368.74,3321.88,3355.66,0,0.0,1.0
2025-07-14,3363.97,3374.92,3341.04,3342.51,0,0.0,1.0
2025-07-15,3343.71,3366.33,3320.21,3325.21,0,0.0,1.0
2025-07-16,3324.08,3377.49,3319.64,3347.55,0,0.0,1.0
2025-07-17,3347.75,3352.18,3309.8,3338.81,0,0.0,1.0
2025-07-18,3340.18,3361.2,3331.77,3350.24,0,0.0,1.0
2025-07-21,3349.86,3401.49,3344.99,3397.6,0,0.0,1.0
2025-07-22,3397.62,3433.43,3383.3,3431.04,0,0.0,1.0
2025-07-23,3431.23,3438.87,3381.47,3386.78,0,0.0,1.0
2025-07-24,3388.01,3393.36,3351.42,3368.2,0,0.0,1.0
2025-07-25,3368.29,3373.46,3324.99,3336.93,0,0.0,1.0
2025-07-28,3318.22,3345.31,3301.78,3314.82,0,0.0,1.0
2025-07-29,3314.27,3334.1,3308.03,3326.37,0,0.0,1.0
2025-07-30,3326.68,3333.99,3268.09,3275.2,0,0.0,1.0
2025-07-31,3275.37,3314.78,3273.83,3290.26,0,0.0,1.0
2025-08-01,3290.29,3363.49,3281.57,3362.53,0,0.0,1.0
2025-08-04,3364.86,3385.41,3345.06,3373.74,0,0.0,1.0
2025-08-05,3371.18,3390.44,3349.92,3380.86,0,0.0,1.0
2025-08-06,3380.7,3385.35,3358.16,3369.01,0,0.0,1.0
2025-08-07,3370.28,3401.89,3365.35,3396.6,0,0.0,1.0
2025-08-08,3402.49,3408.99,3377.7,3397.51,0,0.0,1.0
2025-08-11,3398.1,3405.2,3341.19,3342.78,0,0.0,1.0
2025-08-12,3342.71,3359.24,3331.08,3348.04,0,0.0,1.0
2025-08-13,3348.5,3370.75,3342.71,3355.77,0,0.0,1.0
2025-08-14,3357.32,3374.72,3329.81,3335.24,0,0.0,1.0
2025-08-15,3333.37,3348.69,3332.23,3335.73,0,0.0,1.0
2025-08-18,3336.59,3358.39,3323.51,3332.63,0,0.0,1.0
2025-08-19,3333.36,3345.25,3314.94,3315.36,0,0.0,1.0
2025-08-20,3315.06,3350.08,3311.5,3348.15,0,0.0,1.0
2025-08-21,3347.8,3352.09,3325.24,3338.61,0,0.0,1.0
2025-08-22,3336.98,3378.77,3321.44,3371.71,0,0.0,1.0
2025-08-25,3371.34,3376.22,3359.77,3365.54,0,0.0,1.0
2025-08-26,3365.35,3393.49,3351.27,3393.33,0,0.0,1.0
2025-08-27,3393.9,3398.75,3373.78,3397.2,0,0.0,1.0
2025-08-28,3399.09,3423.12,3384.59,3416.99,0,0.0,1.0
2025-08-29,3414.17,3453.97,3404.19,3448.87,0,0.0,1.0
2025-09-01,3444.73,3489.83,3437.05,3476.63,0,0.0,1.0
2025-09-02,3478.27,3540.0,3470.09,3533.77,0,0.0,1.0
2025-09-03,3531.67,3578.46,3526.4,3559.67,0,0.0,1.0
2025-09-04,3560.14,3564.12,3511.42,3545.69,0,0.0,1.0
2025-09-05,3545.8,3600.06,3540.12,3586.69,0,0.0,1.0
2025-09-08,3583.66,3646.4,3578.02,3635.26,0,0.0,1.0
2025-09-09,3636.09,3674.88,3626.72,3626.87,0,0.0,1.0
2025-09-10,3620.65,3657.57,3619.42,3639.96,0,0.0,1.0
2025-09-11,3640.48,3649.07,3613.12,3633.52,0,0.0,1.0
2025-09-12,3634.08,3656.61,3630.49,3642.8,0,0.0,1.0
2025-09-15,3644.17,3685.57,3626.62,3678.95,0,0.0,1.0
2025-09-16,3682.95,3703.15,3674.69,3689.91,0,0.0,1.0
2025-09-17,3689.7,3707.44,3646.19,3659.52,0,0.0,1.0
2025-09-18,3659.43,3672.94,3627.95,3644.33,0,0.0,1.0
2025-09-19,3641.82,3685.39,3632.28,3684.79,0,0.0,1.0
2025-09-22,3682.74,3748.81,3682.74,3746.94,0,0.0,1.0
2025-09-23,3746.67,3791.09,3736.7,3763.89,0,0.0,1.0
2025-09-24,3764.2,3779.2,3717.5,3736.38,0,0.0,1.0
2025-09-25,3735.95,3761.53,3722.06,3749.61,0,0.0,1.0
2025-09-26,3748.06,3783.75,3734.45,3760.71,0,0.0,1.0
2025-09-29,3757.04,3833.98,3756.46,3833.87,0,0.0,1.0
2025-09-30,3832.14,3871.66,3793.18,3858.87,0,0.0,1.0
2025-10-01,3858.47,3895.3,3853.37,3864.54,0,0.0,1.0
2025-10-02,3865.51,3896.82,3819.43,3855.31,0,0.0,1.0
2025-10-03,3856.32,3891.67,3838.01,3886.67,0,0.0,1.0
2025-10-06,3889.79,3970.09,3884.13,3961.17,0,0.0,1.0
2025-10-07,3960.39,3991.02,3940.89,3984.47,0,0.0,1.0
2025-10-08,3985.16,4059.2,3983.26,4041.63,0,0.0,1.0
2025-10-09,4041.04,4057.92,3944.84,3976.03,0,0.0,1.0
2025-10-10,3974.3,4022.81,3947.04,4012.57,0,0.0,1.0
2025-10-13,4001.38,4117.05,3996.28,4111.34,0,0.0,1.0
2025-10-14,4109.96,4179.65,4090.58,4143.67,0,0.0,1.0
2025-10-15,4144.48,4218.21,4140.62,4208.26,0,0.0,1.0
2025-10-16,4206.63,4330.65,4199.63,4329.08,0,0.0,1.0
2025-10-17,4332.85,4379.57,4186.15,4252.74,0,0.0,1.0
2025-10-20,4245.49,4381.36,4218.94,4355.92,0,0.0,1.0
2025-10-21,4356.21,4375.35,4081.68,4125.41,0,0.0,1.0
2025-10-22,4124.7,4161.34,4004.3,4098.17,0,0.0,1.0
2025-10-23,4098.12,4154.67,4066.13,4125.54,0,0.0,1.0
2025-10-24,4124.19,4144.36,4043.92,4112.72,0,0.0,1.0
2025-10-27,4076.38,4109.16,3971.5,3982.5,0,0.0,1.0
2025-10-28,3981.5,4019.66,3886.56,3952.05,0,0.0,1.0
2025-10-29,3950.72,4030.15,3918.55,3928.91,0,0.0,1.0
2025-10-30,3931.99,4027.04,3915.49,4024.69,0,0.0,1.0
2025-10-31,4024.36,4046.22,3972.37,4002.29,0,0.0,1.0
2025-11-03,3990.71,4030.51,3962.46,4000.61,0,0.0,1.0
2025-11-04,4000.52,4005.69,3928.76,3932.06,0,0.0,1.0
2025-11-05,3934.04,3990.47,3929.73,3979.07,0,0.0,1.0
2025-11-06,3978.44,4019.55,3964.46,3977.13,0,0.0,1.0
2025-11-07,3981.31,4027.41,3974.57,4000.93,0,0.0,1.0
2025-11-10,4000.13,4116.56,3997.87,4115.59,0,0.0,1.0
2025-11-11,4115.27,4148.9,4097.06,4126.41,0,0.0,1.0
2025-11-12,4127.34,4211.65,4098.86,4194.46,0,0.0,1.0
2025-11-13,4200.03,4245.1,4145.43,4171.43,0,0.0,1.0
2025-11-14,4173.88,4211.24,4032.07,4085.21,0,0.0,1.0
2025-11-17,4084.16,4106.64,4006.95,4045.76,0,0.0,1.0
2025-11-18,4042.61,4082.24,3997.99,4067.32,0,0.0,1.0
2025-11-19,4066.94,4132.77,4055.59,4077.92,0,0.0,1.0
2025-11-20,4077.64,4110.09,4038.86,4077.07,0,0.0,1.0
2025-11-21,4077.38,4101.13,4022.48,4065.35,0,0.0,1.0
2025-11-24,4083.41,4139.96,4040.12,4133.99,0,0.0,1.0
2025-11-25,4130.08,4159.34,4109.61,4130.79,0,0.0,1.0
2025-11-26,4129.69,4173.42,4129.69,4163.94,0,0.0,1.0
2025-11-27,4162.03,4168.67,4142.71,4157.24,0,0.0,1.0
2025-11-28,4157.86,4226.76,4156.22,4219.15,0,0.0,1.0
